Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0409,Honey; natural,,,,,,,2987130,,10338920,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,32,Argentina,,,,,,,,,0409,Honey; natural,,,,,,,20459,,79742,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,36,Australia,,,,,,,,,0409,Honey; natural,,,,,,,60900,,208407,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0409,Honey; natural,,,,,,,98263,,856328,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,76,Brazil,,,,,,,,,0409,Honey; natural,,,,,,,142715,,485361,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,156,China,,,,,,,,,0409,Honey; natural,,,,,,,1952806,,3189848,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0409,Honey; natural,,,,,,,5098,,30730,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0409,Honey; natural,,,,,,,100344,,577614,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0409,Honey; natural,,,,,,,9021,,127674,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,348,Hungary,,,,,,,,,0409,Honey; natural,,,,,,,5832,,55784,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0409,Honey; natural,,,,,,,36734,,203714,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0409,Honey; natural,,,,,,,1894,,16471,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0409,Honey; natural,,,,,,,2296,,12119,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0409,Honey; natural,,,,,,,19968,,72052,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,484,Mexico,,,,,,,,,0409,Honey; natural,,,,,,,110700,,371769,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0409,Honey; natural,,,,,,,1241,,7273,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,554,New Zealand,,,,,,,,,0409,Honey; natural,,,,,,,184572,,3285236,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0409,Honey; natural,,,,,,,3280,,21380,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0409,Honey; natural,,,,,,,817,,288,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,642,Romania,,,,,,,,,0409,Honey; natural,,,,,,,66859,,169380,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,699,India,,,,,,,,,0409,Honey; natural,,,,,,,164,,2385,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0409,Honey; natural,,,,,,,28637,,125438,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,703,Slovakia,,,,,,,,,0409,Honey; natural,,,,,,,15730,,71234,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,894,Zambia,,,,,,,,,0409,Honey; natural,,,,,,,58500,,228215,,,0
HS,2014,201403,March 2014,4,0,1,Imports,826,United Kingdom,,764,Thailand,,,,,,,,,0409,Honey; natural,,,,,,,60300,,140481,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0409,Honey; natural,,,,,,,125508,,883728,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,32,Argentina,,,,,,,,,0409,Honey; natural,,,,,,,20964,,82545,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,36,Australia,,,,,,,,,0409,Honey; natural,,,,,,,61203,,213452,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,76,Brazil,,,,,,,,,0409,Honey; natural,,,,,,,245308,,832588,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,156,China,,,,,,,,,0409,Honey; natural,,,,,,,3019579,,5041526,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0409,Honey; natural,,,,,,,11866,,74679,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0409,Honey; natural,,,,,,,34963,,212844,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0409,Honey; natural,,,,,,,4251503,,12569857,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0409,Honey; natural,,,,,,,101959,,557930,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0409,Honey; natural,,,,,,,59620,,453148,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0409,Honey; natural,,,,,,,4633,,36403,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0409,Honey; natural,,,,,,,982,,3413,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,484,Mexico,,,,,,,,,0409,Honey; natural,,,,,,,85800,,294937,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,498,Rep. of Moldova,,,,,,,,,0409,Honey; natural,,,,,,,20060,,74437,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0409,Honey; natural,,,,,,,3960,,20416,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,554,New Zealand,,,,,,,,,0409,Honey; natural,,,,,,,122516,,2432437,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0409,Honey; natural,,,,,,,1383,,9586,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,642,Romania,,,,,,,,,0409,Honey; natural,,,,,,,128570,,853843,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0409,Honey; natural,,,,,,,45,,390,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,0409,Honey; natural,,,,,,,1584,,18385,,,0
HS,2014,201401,January 2014,4,0,1,Imports,826,United Kingdom,,764,Thailand,,,,,,,,,0409,Honey; natural,,,,,,,201000,,473169,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0409,Honey; natural,,,,,,,139373,,1413875,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0409,Honey; natural,,,,,,,2178,,14746,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0409,Honey; natural,,,,,,,404,,13586,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0409,Honey; natural,,,,,,,144,,3830,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0409,Honey; natural,,,,,,,933,,8853,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,191,Croatia,,,,,,,,,0409,Honey; natural,,,,,,,200,,2112,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0409,Honey; natural,,,,,,,286,,3394,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0409,Honey; natural,,,,,,,5360,,88341,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0409,Honey; natural,,,,,,,259,,4830,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,48,Bahrain,,,,,,,,,0409,Honey; natural,,,,,,,119,,1400,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0409,Honey; natural,,,,,,,315,,4890,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0409,Honey; natural,,,,,,,4962,,79883,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,792,Turkey,,,,,,,,,0409,Honey; natural,,,,,,,110,,1422,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0409,Honey; natural,,,,,,,1084,,11771,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0409,Honey; natural,,,,,,,1229,,22067,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0409,Honey; natural,,,,,,,1076,,37760,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0409,Honey; natural,,,,,,,136,,2608,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,634,Qatar,,,,,,,,,0409,Honey; natural,,,,,,,4528,,52783,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,0409,Honey; natural,,,,,,,16,,1183,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0409,Honey; natural,,,,,,,416,,2201,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0409,Honey; natural,,,,,,,832,,9077,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,0409,Honey; natural,,,,,,,275,,7295,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,705,Slovenia,,,,,,,,,0409,Honey; natural,,,,,,,95,,1679,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0409,Honey; natural,,,,,,,5302,,221652,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,0409,Honey; natural,,,,,,,19597,,94446,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0409,Honey; natural,,,,,,,4931,,88245,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,440,Lithuania,,,,,,,,,0409,Honey; natural,,,,,,,12,,496,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0409,Honey; natural,,,,,,,14,,94,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,446,"China, Macao SAR",,,,,,,,,0409,Honey; natural,,,,,,,1825,,11318,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0409,Honey; natural,,,,,,,641,,7828,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0409,Honey; natural,,,,,,,2301,,87061,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,410,Rep. of Korea,,,,,,,,,0409,Honey; natural,,,,,,,1008,,11590,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0409,Honey; natural,,,,,,,72206,,464388,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0409,Honey; natural,,,,,,,3079,,22858,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0409,Honey; natural,,,,,,,565,,8115,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0409,Honey; natural,,,,,,,2703,,18247,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0409,Honey; natural,,,,,,,12,,122,,,0
HS,2014,201401,January 2014,4,0,2,Exports,826,United Kingdom,,352,Iceland,,,,,,,,,0409,Honey; natural,,,,,,,220,,1705,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0409,Honey; natural,,,,,,,128168,,2235818,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,4,Afghanistan,,,,,,,,,0409,Honey; natural,,,,,,,2508,,23973,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0409,Honey; natural,,,,,,,207,,3728,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0409,Honey; natural,,,,,,,102,,1763,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0409,Honey; natural,,,,,,,2146,,29648,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,191,Croatia,,,,,,,,,0409,Honey; natural,,,,,,,290,,2233,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0409,Honey; natural,,,,,,,1761,,19831,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0409,Honey; natural,,,,,,,2840,,58361,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0409,Honey; natural,,,,,,,1569,,42791,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,233,Estonia,,,,,,,,,0409,Honey; natural,,,,,,,2,,56,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0409,Honey; natural,,,,,,,108,,873,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0409,Honey; natural,,,,,,,22099,,112840,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0409,Honey; natural,,,,,,,4340,,119790,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,288,Ghana,,,,,,,,,0409,Honey; natural,,,,,,,634,,2145,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0409,Honey; natural,,,,,,,217,,2701,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0409,Honey; natural,,,,,,,831,,8884,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0409,Honey; natural,,,,,,,35269,,389250,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0409,Honey; natural,,,,,,,2508,,82800,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,400,Jordan,,,,,,,,,0409,Honey; natural,,,,,,,1366,,15778,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0409,Honey; natural,,,,,,,185,,2230,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0409,Honey; natural,,,,,,,601,,8424,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,0409,Honey; natural,,,,,,,84,,3909,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,705,Slovenia,,,,,,,,,0409,Honey; natural,,,,,,,84,,1452,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,554,New Zealand,,,,,,,,,0409,Honey; natural,,,,,,,3836,,651486,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,0409,Honey; natural,,,,,,,15115,,76756,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,0409,Honey; natural,,,,,,,665,,34402,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0409,Honey; natural,,,,,,,9058,,67723,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0409,Honey; natural,,,,,,,4459,,192073,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0409,Honey; natural,,,,,,,154,,4271,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,0409,Honey; natural,,,,,,,13,,301,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0409,Honey; natural,,,,,,,5644,,59560,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,699,India,,,,,,,,,0409,Honey; natural,,,,,,,2640,,30771,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0409,Honey; natural,,,,,,,193,,2387,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0409,Honey; natural,,,,,,,1914,,32842,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0409,Honey; natural,,,,,,,1788,,74200,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0409,Honey; natural,,,,,,,12,,1365,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0409,Honey; natural,,,,,,,2627,,72176,,,0
HS,2014,201402,February 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0409,Honey; natural,,,,,,,299,,2046,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0409,Honey; natural,,,,,,,139280,,1676156,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,4,Afghanistan,,,,,,,,,0409,Honey; natural,,,,,,,384,,3647,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0409,Honey; natural,,,,,,,190,,4106,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,52,Barbados,,,,,,,,,0409,Honey; natural,,,,,,,705,,8187,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0409,Honey; natural,,,,,,,971,,8308,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0409,Honey; natural,,,,,,,944,,7048,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,0409,Honey; natural,,,,,,,4403,,59054,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,100,Bulgaria,,,,,,,,,0409,Honey; natural,,,,,,,75,,2834,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,136,Cayman Isds,,,,,,,,,0409,Honey; natural,,,,,,,155,,1451,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0409,Honey; natural,,,,,,,300,,6279,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,699,India,,,,,,,,,0409,Honey; natural,,,,,,,1062,,12326,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0409,Honey; natural,,,,,,,470,,4793,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,0409,Honey; natural,,,,,,,682,,34422,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,682,Saudi Arabia,,,,,,,,,0409,Honey; natural,,,,,,,5676,,67592,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0409,Honey; natural,,,,,,,87,,1441,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,634,Qatar,,,,,,,,,0409,Honey; natural,,,,,,,44,,1453,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0409,Honey; natural,,,,,,,1409,,98350,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,0409,Honey; natural,,,,,,,10832,,61163,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,0409,Honey; natural,,,,,,,170,,7843,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0409,Honey; natural,,,,,,,27822,,219008,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0409,Honey; natural,,,,,,,1,,7,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0409,Honey; natural,,,,,,,201,,3958,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,440,Lithuania,,,,,,,,,0409,Honey; natural,,,,,,,25,,564,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0409,Honey; natural,,,,,,,1859,,101914,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,0409,Honey; natural,,,,,,,4552,,27550,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0409,Honey; natural,,,,,,,48800,,455876,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0409,Honey; natural,,,,,,,4,,47,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,352,Iceland,,,,,,,,,0409,Honey; natural,,,,,,,260,,3931,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0409,Honey; natural,,,,,,,11113,,211886,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0409,Honey; natural,,,,,,,136,,1679,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,292,Gibraltar,,,,,,,,,0409,Honey; natural,,,,,,,37,,1390,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0409,Honey; natural,,,,,,,367,,3247,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0409,Honey; natural,,,,,,,3988,,35350,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0409,Honey; natural,,,,,,,567,,21877,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,233,Estonia,,,,,,,,,0409,Honey; natural,,,,,,,6,,133,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0409,Honey; natural,,,,,,,146,,3426,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,764,Thailand,,,,,,,,,0409,Honey; natural,,,,,,,208,,1478,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0409,Honey; natural,,,,,,,5137,,64904,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0409,Honey; natural,,,,,,,1335,,43594,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0409,Honey; natural,,,,,,,3177,,55825,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0409,Honey; natural,,,,,,,782,,23183,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0409,Honey; natural,,,,,,,103,,3099,,,0
HS,2014,201403,March 2014,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,0409,Honey; natural,,,,,,,95,,1933,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,32,Argentina,,,,,,,,,0409,Honey; natural,,,,,,,37909,,133958,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,36,Australia,,,,,,,,,0409,Honey; natural,,,,,,,61200,,250465,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0409,Honey; natural,,,,,,,3202404,,11785186,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,76,Brazil,,,,,,,,,0409,Honey; natural,,,,,,,61929,,214777,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,124,Canada,,,,,,,,,0409,Honey; natural,,,,,,,100,,27955,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,152,Chile,,,,,,,,,0409,Honey; natural,,,,,,,20400,,82302,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,156,China,,,,,,,,,0409,Honey; natural,,,,,,,1762332,,2914849,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0409,Honey; natural,,,,,,,172339,,1276243,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0409,Honey; natural,,,,,,,33070,,242689,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0409,Honey; natural,,,,,,,94539,,570830,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,300,Greece,,,,,,,,,0409,Honey; natural,,,,,,,1421,,19371,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,320,Guatemala,,,,,,,,,0409,Honey; natural,,,,,,,40000,,143723,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0409,Honey; natural,,,,,,,28774,,172877,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0409,Honey; natural,,,,,,,1008,,11826,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0409,Honey; natural,,,,,,,1920,,9064,,,0
HS,2014,201404,April 2014,4,0,1,Imports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0409,Honey; natural,,,,,,,19944,,71851,,,0
